index,comment,additional_cost,functional_complaint,compatibility_issue,crashing,feature_removal,feature_request,network_problem,privacy_and_ethical_issue,resource_heavy,response_time,user_interface,safety,installation_issue,traffic_wasting,content,update_issue,other
2020,英语搜不到(;｀O?)o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021,"还不错，嗯～  挺好的。就是有事候题目和我拍的不一样，别的地方都不错。
希望改进！！",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"有些题查不到
望改进",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023,我能不能一颗星都不给啊！！,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,还可以吧?乛?乛?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025,还不错,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2026,搜英语变成了数学,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2027,都查不到,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2028,差评！,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2029,差差差,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2030,不好,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2031,新版本的视频教学去哪了,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2032,还行，希望内容多一点,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2033,这个非常好用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2034,二蛋,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2035,照相不能用,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036,1星也别给。好贱,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2037,还有次数我明天就gg了,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2038,要是能搜英语就好了,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2039,挺好的，好用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2040,尼玛。。更新完视频课程不见了。。。,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2041,搜不到搜不到搜不到,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2042,一进就卡，解题速度太慢，比以前差很多。,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2043,有些时候搜不到，有时间时候搜得到。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2044,还行，没有阿凡题好,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2045,还好有些搜索不到的,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2046,一点也不好用，经常查不到，千万别用!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2047,垃圾软件，啥题都搜不到。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2048,太差了,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2049,还行,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2050,好渣，介意别下,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2051,还好,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2052,一般般,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2053,这能算是软件吗？拍照总出问题，难道手机版本低就不让用？怎么这样！！,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2054,还行,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2055,一点都不好     说什么网络繁忙    一开始挺好的   都来搜出什么一堆字母     乱七八糟的    还没有学霸君好用   搞笑,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2056,如果你们感觉作业帮的不好   可以用用学霸君  那个软件非常好用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2057,差劲,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2058,好模糊！,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2059,还行，挺好用的,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2060,还可以，就是没文科，作业君要改正哦！,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2061,哪里有解析？,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2062,有些题的答案根本对不上！！！！！！！！！！！！,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2063,什么呀，图片拍的很清楚都没有答案,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2064,不错。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2065,为什么看不了视频的？,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2066,很卡,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2067,果然可以,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2068,垃圾垃圾垃圾垃圾垃圾,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2069,题量太少，差评,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2070,还可以，除了英语的答案没有，其他的都还可以,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2071,更新后老是查不到，而且网页慢。觉得以前的更好。,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2072,垃圾,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2073,好用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2074,搜不到题，垃圾，大家不要下,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2075,不好用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2076,经常查不到我想要的,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2077,一颗星都不想给，经常对焦失败，不好用。,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078,不知道有没有实体,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2079,为什么锁定我密码，都过了3小时，还不让登陆！！,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2080,滚粗，你妹的，我妹妹的2+3都搜不到,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2081,好用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2082,一直闪退,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2083,差！！！！,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2084,一打开摄像头手机卡死。,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2085,差！奇妙的被屏蔽了！,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2086,小猿搜题的，软件都比他好大家别用他,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2087,还不错,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2088,还好吧。比想象中的差一点，如果不用流量，WiFi 就好了。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2089,更新以后只能向老师求助，不能向学霸求助了么，差评,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2090,为什么现在只能问老师了，就只要赚钱吗？为什么不能再问学霸了？为了赚钱就不要节操了么？,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2091,什么烂人都有，明明答的不对，好心纠错还骂人，谁愿意浪费时间给她纠错啊，什么东西,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2092,太差了  什么破软件一次只能拍一题多了就违规,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2093,反馈无数次都不理我，果断卸载！╰_╯     不如用 初中数学作业答案集 。   什么作业答案都有^_^,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2094,还行吧,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2095,有的时候不是那题,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,不能这样练习。会有依赖性，推荐别下，如果你自制力强的话，就下吧！,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2097,我就不跟你吃饭然后他就把我禁言了。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2098,看看,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2099,如果是单纯的问作业会觉得很棒，但如果是玩同学圈会让你说：我我艹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2100,这软件专门坑答题人的，千万别去答题，如果要答就先去看看作业帮的商城，每天上架太少东西，不但要抢，而且总是涨价，上次米板还是54000财富，昨晚就涨成了15万财富了，如果要答题，就好好考虑清楚，别上当了。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2101,我搜的题没答案，差评！！！！！！,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2102,还行吧！,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2103,不好用，一些题目找不到,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2104,垃圾,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2105,好个屁 连一点基本的题都查不出来 不知道怎么搞的 查出来也是错的 那些说作业帮好的匿名用户都是作业帮里面的人 大家不要相信,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2106,吐槽一下屏幕不能常亮,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2107,很非常不好,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2108,太不好用了，答案几乎都是错的，而且好不容易赚的2000财富值一点就没了。气死了！！！,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2109,这家伙，你们不要下，还不如小袁搜题，作业帮最多搞个小学1 2年级的，可以搜到，小袁搜题搜小学，中学都可以的，还有，你们在这儿看到的评论，其实都是他们的帮主在搞活动，说什么只要截图，并且在这上面说好话，就可以获得1个T恤，骗人的,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2110,软件经常抽风，发评论发不出去,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2111,特别不好,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2112,为什么新版更新之后就没有圈子了，是我的错吗,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2113,"#作业帮棒棒哒#超级好用，赞赞赞！
GD        林",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2114,还可以，没有我要当学霸好,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2115,好是好，试题更新慢,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2116,有些题目收不到,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2117,不是说一分钟速回吗？,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2118,还行吧,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2119,很多题目一直没有人解答,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2120,不知道提问怎么给财富值,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2121,刚开始挺好用的，可到后来就达非所问了。学习圈回着迷,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2122,太垃圾了,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2123,好慢啊！！！！！！！！！！！,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2124,问题回答的牛头不对马嘴，我也是醉了。没话说立刻卸载,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2125,用相机拍的答案根本看不清楚。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2126,差评，不解释,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2127,就是不太好,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2128,还行,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2129,无缘无故屏蔽回答(╰_╯)#(╰_╯)#,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2130,收有时找出来题是错的，浪费眼神,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2131,神，搞什么，下过了最新版本这个版本没有上一个【4.1.0】好，除了多了一个搜寒假作业功能，不悬赏不能提问啊，又不能随意选择悬赏值，还不能补充说明问题了，一看看高悬赏，一列下去的都是55555555，5个悬赏值【这对难易不同的题不公啊，要知道，难题悬赏低谁去看啊】强烈要求恢复上个版本的自由悬赏功能。但是4.1.0又不能够补充说明问题。所以又重新下了旧版本。拜托，求解决啊！,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2132,用倒是挺方便，不过大家别升级，越升级越不好搜,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2133,"搜不了题呀疯了
刚开始不错后来题都搜不了",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2134,找不着好友消息了(>﹏<),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2135,可以,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2136,我靠，我忘淘宝密码了，我点击忘记密码之后，怎么都找不回密码，我重复试了好几十次，都不能用。还有，我靠，尼玛这个软件的占用内存也太多了，唉～能不能瘦一下软件啊~,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2137,垃圾软件，都是假货,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2138,淘宝HD和京东HD都登陆不了，连不上。难道平板用不了吗？只能用手机版的了,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2139,一直用的好好的，最近两天用4g都刷不了，搞的我好焦灼,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2140,衣服好就是不通风太热了,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2141,卡，差,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2142,原来很好用，最近打不开了，总是说解析包损坏等等。。。,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2143,骗人的真多,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2144,漂亮,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2145,总说安装包损坏 郁闷,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2146,什么文件被损七七八八的…搞什么啊。卸载了重装还是一样。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2147,拜托，能不能快点修好！这样很不方便,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2148,老是闪退，什么新版！老是显示检测到你安装的软件被损坏，请重新重新卸载安装，太垃圾了！,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2149,安装软件损坏，然后退出，差评,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2150,闪退啦！怎么回事,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2151,本来用的好好地，不知道怎么了，说要卸载掉，重新下载。，然后我就照着做，那个弄了好几次，还是一样,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2152,卧槽！检测文件损坏，已经卸载了3次，刚装上还能用，之后登不上了！什么鬼！艹！,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2153,更新后闪退闪退……三星手机新款，还能不能开心购物了,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2154,我去，没法用了，淘宝这几天表想赚钱了，,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2155,垃圾更新完后进都进步了老闪退,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2156,我就呵呵→_→不更新就黑屏，更新了就可以打开，逗我呢？害我差点摔手机～不过质量可靠,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2157,直接就跳入会场，返回就直接退出了。,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2158,就是，老是强迫人家评论，超烦,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2159,一直好好的，今天老闪退,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2160,三星s6edge闪退！看来是不兼容！,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2161,好方便，,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2162,垃圾,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2163,垃圾破逼玩意，闪退,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2164,怎么下载不了,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2165,网不好,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2166,不错是不错，为啥只给一个星，就是占内存，是内存不是运存，可怜我手机是8G的，只有4G空间可用，登录淘宝帐号瞬间多出300多兆数据，虽然软件在SD卡上，可数据为什么会在我手机内存上呢？不解。,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2167,挺好的,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2168,手机登录还要认证，真是脱了裤子放屁,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2169,卡慢闪退,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2170,为什么现在发消息给客服发不出去呢？,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2171,垃圾，更新后卡得我把手机摔了。,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2172,内存太大太大太大！,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2173,评价上传不了图片,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2174,每次升级后安装包越来越大！内存占用数据也越来越大！手机感觉越来越卡!就不能精简一些吗!,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2175,keyi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2176,淘宝进不去,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2177,越来越差劲，首页推荐的是些什么玩意！登录还要验证码，无聊，麻烦。,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2178,为啥一直闪退呢，以前还能用,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2179,5.5.2的最新版本无法进入任何一家店铺，只能浏览宝贝，点击“进入店铺”就黑屏几秒然后回到主页,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2180,更新了之后就再也没打开过了，一直闪退,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2181,闪退严重,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2182,昨天更新后一直闪退,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2183,16号晚上出现安装文件出错的提示，想着卸载后重装可以解决，360助手里显示的是“打开”，压根没有“下载”的，怎么点“打开”也没反应，这明明已经卸载了，怎么可能软件还存在，求解！！！,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2184,挺好的，比以前方便了，但是内存很大啊,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2185,升级以后总说文件有问题，是怎么了,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2186,更新之后闪退，还有说别人破手机你手机能好哪去，撑死了不还是一个安卓么,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2187,闪退呀！破软件。,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2188,进点进不去，真的烂,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2189,还行吧，比电脑版的好用最起码收藏挺方便,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2190,垃圾,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2191,还可以出些新活动更好,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2192,衣服质量和面料很好，就是物流太慢，希望下次不要等太久，加油店家,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2193,内存太大，卡顿,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2194,凑合吧 千奇百怪 各有千秋，好东西不容易买到，想退换的话 如果认真起来，就不需要逛网店了。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2195,用了不久就闪退，好几回了,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2196,无法提醒发货的,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2197,闪退！大神f2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2198,闪退是软件版本的问题，跟手机无关！ 360的软件版本号是5.4.1.1系统自带的应用商店版本是5.4.1.4。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2199,老是闪退怎么破？用不了真着急,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2200,为什么更新一下会闪退了,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2201,闪退,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2202,现在不好使了，都上不去，总闪退,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2203,不好用了,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2204,老闪退 什么啊？,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2205,闪退！！！,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2206,闪退的呢！什么情况？,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2207,人，突然头发人,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2208,最近老是闪退,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2209,衣服收到了，还不错，就是服务员说话太气人了，有点狗眼看人低，买过很多东西，第一次觉得是最差最差劲的服务,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2210,更新闪退早知道不更新了。,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2211,闪退进不去是什么鬼,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2212,也还行,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2213,新版本闪退，安装了上一个旧版本就好了,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2214,HTC ONE完美闪退  呵呵哒。,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2215,我只是想问下淘宝有个试妆台，之前还可以用的，现在一用就说要下载什么东西，点确认后就闪退了，是我手机的问题，还是都是这样。,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2216,完美闪退,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2217,闪退，进不去,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2218,越来越卡了~能不能做个精简版,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2219,以前用都不闪退，这几天怎么老是闪退，都重新下载了好几次,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2220,升级后一直闪退呀，重新下载几次了还是这样。,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2221,一星也不想给 闪退,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2222,下了好多遍了，还是闪退。能管管不。,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2223,升级后闪退了,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2224,为什么会闪退啊？用都用不了,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2225,更新后就开始闪退了,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2226,原来不闪退   更新之后 进主页面  就开闪退,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2227,老子5288的苹果6s，竟然闪退，草,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2228,今天早晨打开手机淘宝，提示更新，更新后就开始闪退，多次闪卸载安装，不是搞不好。,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2229,为何总闪退闪退闪退闪退闪退闪退闪退闪退闪退闪退闪退，气死银,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2230,闪退了，一颗星,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2231,还是不行，更新以后也是闪退，如果真是手机问题，那这个app要多高端？兼容性才是王道，是手机选择app还是app选择手机，价值不同！,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2232,更新后闪退，怎么回事啊？,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2233,闪退，更新完了之后，红米2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2234,华为mate7更新完了一直闪退进不去,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2235,闪退,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2236,越升级越垃圾，连用户名也没有保存了！,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2237,更新完一直闪退，什么情况？我的是魅族mx5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2238,更新后就闪退了玛德，什么玩意？,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2239,淘宝买东西还是蛮好的，就是论坛里面到处瞎禁言用户，论坛既然放在淘宝里就是让用户畅所欲言的，只要不违背实质性问题，你就没有权利到处禁言用户发言权，我真不知道论坛开发这个板块是干嘛用的，难道是为了让版主滥用手中禁言权利，到处为所欲为吗,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2240,买亏了，坑爹啊,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2241,总是闪退怎么回事啊,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2242,更新后用了两天，打不开了，闪退！！！！,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2243,说差劲有不下不行,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2244,搜索到的货品为什么总回到第一，反反复复的来回拉。点进去看个宝贝出来又回到前排了。,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2245,在桌面上显示不出来！,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2246,还可以，就是名叫“定制 家”的物品不怎么样，服务态度也不好。请大家休息一下。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2247,有时侯卡，没反应，别的软件却流畅,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2248,昨天还好好的，今天闪退～,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2249,新版本更新后，巨卡，NND，还总是没法评价成功，每进行一个步骤都是论分钟的，擦，一星都不想给，越更新越操蛋,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2250,升级了就打不开了,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2251,进去反应好慢，点我的淘宝还带黑屏的有没有和我一样遇到这种问题的,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2252,刚更新的时候都是吐槽，才几天水军就大波来袭，一眼望过去全是5星,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2253,升级以后，打不开宝贝，总是联网失败,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2254,在wifi和数据连接两种状态下均无法正常使用，请尽快修复。,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2255,使用体验一般，只因做得大了离不开淘宝。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2256,一般般！流量太费了！,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2257,东东很，漂亮，很喜欢！,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
